time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-1.03912681709,1.03851707673,16.3906348642,0.167913562381,0.047238717169,0.0,-1.25864022135,1.54890966946,4.60400347587,0.134809249003,-0.0645365481439,0.0,490.6440577218888,490.7100166525551,489.6342685995308,490.0238719893581
2.580000000000002,-1.11564639252,1.13489516271,16.6694912246,0.175698310443,0.0431636730707,0.0,-1.29160870566,1.66439587757,4.69063660812,0.116983428887,-0.0757169681749,0.0,459.1078079689292,458.216392304251,457.82880632526684,456.42286024979404
2.640000000000002,-1.19418984649,1.23888444053,16.9564958061,0.182419467785,0.0386122169307,0.0,-1.32596059244,1.80252224705,4.87516557716,0.0995762740826,-0.0761402012981,0.0,488.0250190016761,487.9894542062774,489.6227593942399,488.3355947160115
2.700000000000002,-1.2746684521,1.35119867625,17.2539564115,0.187998995134,0.0336959658667,0.0,-1.35611619728,1.94175433593,5.03924718717,0.0746637116451,-0.0972294231618,0.0,485.2980231993848,483.7072107678804,485.43683641156406,483.5698656712383
2.760000000000002,-1.35667823574,1.4710323987,17.5562782611,0.192477546444,0.027295727562,0.0,-1.37703940707,2.05304712216,5.0380157457,0.0746001328875,-0.142929442334,0.0,437.2130281716489,433.37635969562893,434.922947452572,434.9221149796254
2.820000000000002,-1.43978763775,1.59734106729,17.8571096038,0.197104421937,0.0183477433829,0.0,-1.39259875961,2.15760289935,4.9898022673,0.0817184306496,-0.165929455756,0.0,420.22327942854423,418.20148125220067,419.84585638346067,420.46818446690935
2.880000000000002,-1.52375562427,1.730825285,18.1591894143,0.202227598626,0.00871326874588,0.0,-1.40535959198,2.29223929637,5.07895551404,0.0918603449793,-0.151590917649,0.0,463.24816592184465,464.3509594145193,463.62595938399977,464.4278528277317
2.940000000000002,-1.60829435712,1.87235540899,18.4659663323,0.207335887161,6.28252891186,0.0,-1.4117136159,2.42582694494,5.14644289137,0.0662308666253,-0.167359827355,0.0,459.0714937901119,457.795813167442,459.39419446353384,457.3626032524175
3.000000000000002,-1.69303767494,2.02127440311,18.7734018219,0.211439613079,6.27245147809,0.0,-1.41226840925,2.53844391437,5.10149138513,0.0724047874157,-0.169177872137,0.0,423.3506774292846,423.16563731617225,422.2651581192555,422.8012984955087
3.0600000000000023,-1.77764970989,2.17705587009,19.0783520117,0.215663886161,6.26201620343,0.0,-1.40730621465,2.65458678111,5.06354772395,0.0660721539424,-0.185654098004,0.0,426.3193728176373,424.87805239951405,424.8645726985398,424.32520847709907
